prediction,asphalt,cobblestone,compacted,concrete,concrete_plates,grass,gravel,ground,paving_stones,sett,filename
ground,0.0311431884765625,0.0292510986328125,0.2095947265625,0.018890380859375,0.1485595703125,0.0194854736328125,0.1053466796875,0.334716796875,0.07708740234375,0.02581787109375,25d719f97b4c60a6eea0e05e13d473a4.png
ground,0.0197906494140625,0.0306396484375,0.28173828125,0.01163482666015625,0.044586181640625,0.0149383544921875,0.1605224609375,0.409912109375,0.01403045654296875,0.01200103759765625,25e3a8c82cac37f014c303f2d0b82dc7.png
compacted,0.0849609375,0.2169189453125,0.23828125,0.0178070068359375,0.023590087890625,0.02935791015625,0.1357421875,0.1798095703125,0.0499267578125,0.023590087890625,262fb25e0d6eaa0813b8ad6d4dd38613.png
compacted,0.06396484375,0.135498046875,0.31494140625,0.00951385498046875,0.08477783203125,0.02667236328125,0.09912109375,0.1488037109375,0.1123046875,0.00435638427734375,272261ea03c25f02cdfd207ee18a14c0.png
ground,0.039031982421875,0.07763671875,0.224609375,0.01267242431640625,0.060455322265625,0.037841796875,0.11651611328125,0.30712890625,0.09967041015625,0.0244293212890625,279127b1ad64368405af435381fb08f9.png
gravel,0.046356201171875,0.069580078125,0.1341552734375,0.0225982666015625,0.09814453125,0.08660888671875,0.1951904296875,0.1722412109375,0.1300048828125,0.044952392578125,2879b5c663d399d9f51819470d3f42e9.png
ground,0.05792236328125,0.054412841796875,0.18408203125,0.042388916015625,0.1226806640625,0.07916259765625,0.08428955078125,0.251708984375,0.0767822265625,0.046539306640625,287c59e4c75703faa35b62d58d62a1ab.png
paving_stones,0.1375732421875,0.110595703125,0.1375732421875,0.061065673828125,0.07843017578125,0.007293701171875,0.043304443359375,0.04608154296875,0.3740234375,0.0040283203125,299e899d15aa570a3eb7f4fa54329ba4.png
gravel,0.020263671875,0.01119232177734375,0.27978515625,0.00213623046875,0.00927734375,0.0036334991455078125,0.3271484375,0.2978515625,0.0277099609375,0.0209197998046875,29d67048418fa23146580f074cda83a5.png
ground,0.032135009765625,0.042572021484375,0.1632080078125,0.0177459716796875,0.10870361328125,0.033172607421875,0.131103515625,0.32470703125,0.1231689453125,0.0235137939453125,2a4cd7f09f7096d8aecfc014fb733cad.png
ground,0.0136871337890625,0.005702972412109375,0.235107421875,0.001972198486328125,0.00940704345703125,0.00417327880859375,0.3212890625,0.3876953125,0.00970458984375,0.01134490966796875,2b54b0266d7d184d912517de51aea929.png
ground,0.036376953125,0.0292205810546875,0.1966552734375,0.005405426025390625,0.09002685546875,0.02008056640625,0.1905517578125,0.39111328125,0.0321044921875,0.008636474609375,2b967c8de27705eb36bec5bc8c767a7e.png
compacted,0.040496826171875,0.06268310546875,0.372314453125,0.0230712890625,0.05889892578125,0.055328369140625,0.071044921875,0.255859375,0.05364990234375,0.006610870361328125,2bb3f8ebd6eb8a4b458fe51a3c529d13.png
compacted,0.157470703125,0.092529296875,0.1959228515625,0.008880615234375,0.049530029296875,0.02569580078125,0.07916259765625,0.1783447265625,0.1959228515625,0.0165863037109375,2bee5ab2644545ca546c6a74ca235ccd.png
ground,0.03533935546875,0.042633056640625,0.269287109375,0.0172119140625,0.10223388671875,0.0283966064453125,0.1123046875,0.28662109375,0.09912109375,0.006744384765625,2d36e45adb80a36b7ee6a965c4246537.png
compacted,0.04388427734375,0.13525390625,0.3046875,0.02276611328125,0.0872802734375,0.06591796875,0.112060546875,0.1395263671875,0.0679931640625,0.0207366943359375,2e950ff7ef9b35b0aaa82e7c72b19873.png
compacted,0.04339599609375,0.1041259765625,0.3310546875,0.0106353759765625,0.0338134765625,0.0159759521484375,0.129638671875,0.213623046875,0.1143798828125,0.0034542083740234375,2ed64963e0f446e3755903bd7dc342c5.png
compacted,0.01094818115234375,0.1038818359375,0.257080078125,0.01593017578125,0.182373046875,0.0592041015625,0.1253662109375,0.1214599609375,0.0888671875,0.0347900390625,2f0f2f051486696da24de1b7d4ade1ff.png
compacted,0.0716552734375,0.03082275390625,0.2139892578125,0.0164947509765625,0.07391357421875,0.09796142578125,0.156494140625,0.2139892578125,0.08123779296875,0.04345703125,2f16f0059d225d9211f820ac154c56dd.png
ground,0.090576171875,0.041473388671875,0.2242431640625,0.044158935546875,0.08782958984375,0.035491943359375,0.1402587890625,0.26220703125,0.06036376953125,0.01346588134765625,2f709dc5b324da77c79febe9caf39dfe.png
ground,0.045684814453125,0.044281005859375,0.218017578125,0.028594970703125,0.04290771484375,0.037872314453125,0.1806640625,0.27978515625,0.09979248046875,0.0222625732421875,2f76edd92540b536391edca691d4ef05.png
compacted,0.11468505859375,0.04931640625,0.364501953125,0.0187225341796875,0.039642333984375,0.00856781005859375,0.1427001953125,0.2210693359375,0.0372314453125,0.0035724639892578125,2f9b68d8b6f6d4584e208ed78cb8387e.png
